"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"SOCIABILITY";"SPECIFICITY";"BIOLOGICAL_STAGE";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"SOCIABILITY_ID";"SPECIFICITY_ID";"BIOLOGICAL_STAGE_ID";"SOURCE_ID"
239630;"Colletes ligatus";"Erichson in Waltl, 1835";239630;"Colletes ligatus";"Erichson in Waltl, 1835";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939934;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239631;"Colletes maidli";"Noskiewicz, 1936";239631;"Colletes maidli";"Noskiewicz, 1936";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939936;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239632;"Colletes marginatus";"Smith, 1846";239632;"Colletes marginatus";"Smith, 1846";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939938;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239633;"Colletes mlokossewiczi";"Radoszkowski, 1891";239633;"Colletes mlokossewiczi";"Radoszkowski, 1891";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939940;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239634;"Colletes nigricans";"Gistel, 1857";239634;"Colletes nigricans";"Gistel, 1857";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939942;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239635;"Colletes pulchellus";"Pérez, 1903";239635;"Colletes pulchellus";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939944;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239636;"Colletes similis";"Schenck, 1853";239636;"Colletes similis";"Schenck, 1853";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";939948;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
239637;"Colletes succinctus";"(Linnaeus, 1758)";239637;"Colletes succinctus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";939950;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
239640;"Dasypoda argentata";"Panzer, 1809";239640;"Dasypoda argentata";"Panzer, 1809";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Melittidae";"Dasypodainae";"";"Dasypoda";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939954;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239641;"Dasypoda cingulata";"Erichson in Waltl, 1835";239641;"Dasypoda cingulata";"Erichson in Waltl, 1835";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Melittidae";"Dasypodainae";"";"Dasypoda";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939956;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239642;"Dasypoda crassicornis";"Friese, 1896";239642;"Dasypoda crassicornis";"Friese, 1896";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Melittidae";"Dasypodainae";"";"Dasypoda";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939958;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239643;"Dasypoda dusmeti";"Quilis, 1928";239643;"Dasypoda dusmeti";"Quilis, 1928";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Melittidae";"Dasypodainae";"";"Dasypoda";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939960;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239645;"Dasypoda visnaga";"(Rossi, 1790)";239645;"Dasypoda visnaga";"(Rossi, 1790)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Melittidae";"Dasypodainae";"";"Dasypoda";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939968;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239649;"Dufourea alpina";"Morawitz, 1865";239649;"Dufourea alpina";"Morawitz, 1865";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Rophitinae";"";"Dufourea";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939974;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239650;"Dufourea dentiventris";"(Nylander, 1848)";239650;"Dufourea dentiventris";"(Nylander, 1848)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Rophitinae";"";"Dufourea";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939976;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239651;"Dufourea halictula";"(Nylander, 1852)";239651;"Dufourea halictula";"(Nylander, 1852)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Rophitinae";"";"Dufourea";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939978;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239652;"Dufourea inermis";"(Nylander, 1848)";239652;"Dufourea inermis";"(Nylander, 1848)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Rophitinae";"";"Dufourea";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939980;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239653;"Dufourea minuta";"Lepeletier, 1841";239653;"Dufourea minuta";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Rophitinae";"";"Dufourea";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939982;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239654;"Dufourea paradoxa";"(Morawitz, 1867)";239654;"Dufourea paradoxa";"(Morawitz, 1867)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Rophitinae";"";"Dufourea";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939984;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239655;"Epeoloides coecutiens";"(Fabricius, 1775)";239655;"Epeoloides coecutiens";"(Fabricius, 1775)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Osirini";"Epeoloides";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939986;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239656;"Epeolus cruciger";"(Panzer, 1799)";239656;"Epeolus cruciger";"(Panzer, 1799)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Epeolini";"Epeolus";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939990;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239657;"Epeolus intermedius";"Pérez, 1884";239657;"Epeolus intermedius";"Pérez, 1884";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Epeolini";"Epeolus";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939994;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239658;"Epeolus julliani";"Pérez, 1884";239658;"Epeolus julliani";"Pérez, 1884";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Epeolini";"Epeolus";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939996;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239659;"Epeolus tarsalis";"Morawitz, 1873";239659;"Epeolus tarsalis";"Morawitz, 1873";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Epeolini";"Epeolus";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940000;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239661;"Epeolus variegatus";"(Linnaeus, 1758)";239661;"Epeolus variegatus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Epeolini";"Epeolus";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940002;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239663;"Eucera caspica";"Morawitz, 1873";239663;"Eucera caspica";"Morawitz, 1873";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940006;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239664;"Eucera cineraria";"Eversmann, 1852";239664;"Eucera cineraria";"Eversmann, 1852";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940010;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239665;"Eucera clypeata";"Erichson in Waltl, 1835";239665;"Eucera clypeata";"Erichson in Waltl, 1835";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940012;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239666;"Eucera collaris";"Dours, 1873";239666;"Eucera collaris";"Dours, 1873";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940014;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239668;"Eucera dalmatica";"Lepeletier, 1841";239668;"Eucera dalmatica";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940016;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239670;"Eucera elongatula";"Vachal, 1907";239670;"Eucera elongatula";"Vachal, 1907";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940018;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239676;"Eucera hispana";"Lepeletier, 1841";239676;"Eucera hispana";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940022;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239677;"Eucera interrupta";"Bär, 1850";239677;"Eucera interrupta";"Bär, 1850";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940026;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239678;"Eucera longicornis";"(Linnaeus, 1758)";239678;"Eucera longicornis";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940028;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239679;"Eucera nigrescens";"Pérez, 1880";239679;"Eucera nigrescens";"Pérez, 1880";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";940030;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
239680;"Eucera nigrifacies";"Lepeletier, 1841";239680;"Eucera nigrifacies";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940032;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239681;"Eucera nigrilabris";"Lepeletier, 1841";239681;"Eucera nigrilabris";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";940034;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
239682;"Eucera numida";"Lepeletier, 1841";239682;"Eucera numida";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940036;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239684;"Eucera pollinosa";"Smith, 1854";239684;"Eucera pollinosa";"Smith, 1854";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940008;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239686;"Eucera taurica";"Morawitz, 1871";239686;"Eucera taurica";"Morawitz, 1871";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940042;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239697;"Halictus fulvipes";"(Klug in Germar, 1817)";239697;"Halictus fulvipes";"(Klug in Germar, 1817)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";" social > presocial > subsocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940052;"https://taxref.mnhn.fr/taxref-web/traits/values/1157";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
