"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"HABITAT";"SPECIFICITY";"GEOGRAPHIC_EXTENT";"BIOLOGICAL_STAGE";"BEHAVIOR__ACTIVITY";"SOURCE";"COMMENTS";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"HABITAT_ID";"SPECIFICITY_ID";"GEOGRAPHIC_EXTENT_ID";"BIOLOGICAL_STAGE_ID";"BEHAVIOR__ACTIVITY_ID";"SOURCE_ID"
"bfHab36";"Bombus hortorum (Linnaeus, 1761)";"53095";"Bombus hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"N1 - Coastal dunes and sandy shores";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972696;"https://inpn.mnhn.fr/habitat/cd_hab/48262";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab37";"Bombus hortorum (Linnaeus, 1761)";"53095";"Bombus hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R3 - Seasonally wet and wet grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972710;"https://inpn.mnhn.fr/habitat/cd_hab/48838";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab38";"Bombus hortorum (Linnaeus, 1761)";"53095";"Bombus hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V1 - Arable land and market gardens";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972700;"https://inpn.mnhn.fr/habitat/cd_hab/52177";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab39";"Bombus hortorum (Linnaeus, 1761)";"53095";"Bombus hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972704;"https://inpn.mnhn.fr/habitat/cd_hab/48967";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab40";"Bombus hortorum (Linnaeus, 1761)";"53095";"Bombus hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R2 - Mesic grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972708;"https://inpn.mnhn.fr/habitat/cd_hab/48785";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab41";"Bombus hortorum (Linnaeus, 1761)";"53095";"Bombus hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V2 - Cultivated areas of gardens and parks";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972702;"https://inpn.mnhn.fr/habitat/cd_hab/52196";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab42";"Bombus hortorum (Linnaeus, 1761)";"53095";"Bombus hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V4 - Hedgerows";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972698;"https://inpn.mnhn.fr/habitat/cd_hab/52246";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab43";"Bombus hypnorum (Linnaeus, 1758)";"53096";"Bombus hypnorum";"(Linnaeus, 1758)";53096;"Bombus hypnorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T1 - Deciduous broadleaved forest";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972726;"https://inpn.mnhn.fr/habitat/cd_hab/49241";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab44";"Bombus hypnorum (Linnaeus, 1758)";"53096";"Bombus hypnorum";"(Linnaeus, 1758)";53096;"Bombus hypnorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972734;"https://inpn.mnhn.fr/habitat/cd_hab/48967";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab45";"Bombus hypnorum (Linnaeus, 1758)";"53096";"Bombus hypnorum";"(Linnaeus, 1758)";53096;"Bombus hypnorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T4 - Lines of trees, small anthropogenic forests, recently felled forest, early-stage forest and coppice";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972732;"https://inpn.mnhn.fr/habitat/cd_hab/50995";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab46";"Bombus hypnorum (Linnaeus, 1758)";"53096";"Bombus hypnorum";"(Linnaeus, 1758)";53096;"Bombus hypnorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R2 - Mesic grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975996;"https://inpn.mnhn.fr/habitat/cd_hab/48785";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab47";"Bombus hypnorum (Linnaeus, 1758)";"53096";"Bombus hypnorum";"(Linnaeus, 1758)";53096;"Bombus hypnorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T2 - Broadleaved evergreen forest";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972728;"https://inpn.mnhn.fr/habitat/cd_hab/51338";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab48";"Bombus hypnorum (Linnaeus, 1758)";"53096";"Bombus hypnorum";"(Linnaeus, 1758)";53096;"Bombus hypnorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R3 - Seasonally wet and wet grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975998;"https://inpn.mnhn.fr/habitat/cd_hab/48838";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab49";"Bombus hypnorum (Linnaeus, 1758)";"53096";"Bombus hypnorum";"(Linnaeus, 1758)";53096;"Bombus hypnorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V2 - Cultivated areas of gardens and parks";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972724;"https://inpn.mnhn.fr/habitat/cd_hab/52196";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab50";"Bombus hypnorum (Linnaeus, 1758)";"53096";"Bombus hypnorum";"(Linnaeus, 1758)";53096;"Bombus hypnorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T3 - Coniferous forest";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972730;"https://inpn.mnhn.fr/habitat/cd_hab/51228";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab51";"Bombus hypnorum (Linnaeus, 1758)";"53096";"Bombus hypnorum";"(Linnaeus, 1758)";53096;"Bombus hypnorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972736;"https://inpn.mnhn.fr/habitat/cd_hab/52208";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab52";"Bombus hypnorum (Linnaeus, 1758)";"53096";"Bombus hypnorum";"(Linnaeus, 1758)";53096;"Bombus hypnorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V1 - Arable land and market gardens";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972722;"https://inpn.mnhn.fr/habitat/cd_hab/52177";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab53";"Bombus lapidarius (Linnaeus, 1758)";"53097";"Bombus lapidarius";"(Linnaeus, 1758)";53097;"Bombus lapidarius";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V4 - Hedgerows";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972758;"https://inpn.mnhn.fr/habitat/cd_hab/52246";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab54";"Bombus lapidarius (Linnaeus, 1758)";"53097";"Bombus lapidarius";"(Linnaeus, 1758)";53097;"Bombus lapidarius";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V1 - Arable land and market gardens";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972760;"https://inpn.mnhn.fr/habitat/cd_hab/52177";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab55";"Bombus lapidarius (Linnaeus, 1758)";"53097";"Bombus lapidarius";"(Linnaeus, 1758)";53097;"Bombus lapidarius";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R2 - Mesic grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972766;"https://inpn.mnhn.fr/habitat/cd_hab/48785";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab56";"Bombus lapidarius (Linnaeus, 1758)";"53097";"Bombus lapidarius";"(Linnaeus, 1758)";53097;"Bombus lapidarius";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972762;"https://inpn.mnhn.fr/habitat/cd_hab/48967";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab57";"Bombus lapidarius (Linnaeus, 1758)";"53097";"Bombus lapidarius";"(Linnaeus, 1758)";53097;"Bombus lapidarius";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972764;"https://inpn.mnhn.fr/habitat/cd_hab/52208";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab58";"Bombus lapidarius (Linnaeus, 1758)";"53097";"Bombus lapidarius";"(Linnaeus, 1758)";53097;"Bombus lapidarius";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"N1 - Coastal dunes and sandy shores";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972756;"https://inpn.mnhn.fr/habitat/cd_hab/48262";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab59";"Bombus lucorum (Linnaeus, 1761)";"53098";"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972786;"https://inpn.mnhn.fr/habitat/cd_hab/48967";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab60";"Bombus lucorum (Linnaeus, 1761)";"53098";"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V4 - Hedgerows";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972774;"https://inpn.mnhn.fr/habitat/cd_hab/52246";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab61";"Bombus lucorum (Linnaeus, 1761)";"53098";"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T4 - Lines of trees, small anthropogenic forests, recently felled forest, early-stage forest and coppice";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972784;"https://inpn.mnhn.fr/habitat/cd_hab/50995";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab62";"Bombus lucorum (Linnaeus, 1761)";"53098";"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"U2 - Screes";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972772;"https://inpn.mnhn.fr/habitat/cd_hab/50330";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab63";"Bombus lucorum (Linnaeus, 1761)";"53098";"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972788;"https://inpn.mnhn.fr/habitat/cd_hab/52208";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab64";"Bombus lucorum (Linnaeus, 1761)";"53098";"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R - Grasslands and lands dominated by forbs, mosses or lichens";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";976004;"https://inpn.mnhn.fr/habitat/cd_hab/48478";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab65";"Bombus lucorum (Linnaeus, 1761)";"53098";"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T1 - Deciduous broadleaved forest";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972778;"https://inpn.mnhn.fr/habitat/cd_hab/49241";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab66";"Bombus lucorum (Linnaeus, 1761)";"53098";"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T2 - Broadleaved evergreen forest";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972780;"https://inpn.mnhn.fr/habitat/cd_hab/51338";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab67";"Bombus lucorum (Linnaeus, 1761)";"53098";"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V2 - Cultivated areas of gardens and parks";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972776;"https://inpn.mnhn.fr/habitat/cd_hab/52196";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab68";"Bombus lucorum (Linnaeus, 1761)";"53098";"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"U3 - Inland cliffs, rock pavements and outcrops";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972768;"https://inpn.mnhn.fr/habitat/cd_hab/49919";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab69";"Bombus lucorum (Linnaeus, 1761)";"53098";"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T3 - Coniferous forest";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972782;"https://inpn.mnhn.fr/habitat/cd_hab/51228";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab70";"Bombus lucorum (Linnaeus, 1761)";"53098";"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"N1 - Coastal dunes and sandy shores";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972770;"https://inpn.mnhn.fr/habitat/cd_hab/48262";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab71";"Bombus pascuorum (Scopoli, 1763)";"53099";"Bombus pascuorum";"(Scopoli, 1763)";53099;"Bombus pascuorum";"(Scopoli, 1763)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V4 - Hedgerows";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972840;"https://inpn.mnhn.fr/habitat/cd_hab/52246";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab72";"Bombus pascuorum (Scopoli, 1763)";"53099";"Bombus pascuorum";"(Scopoli, 1763)";53099;"Bombus pascuorum";"(Scopoli, 1763)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";972844;"https://inpn.mnhn.fr/habitat/cd_hab/48967";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
