"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"ALTITUDE";"UNIT";"STATISTIC";"GEOGRAPHIC_EXTENT";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"UNIT_ID";"STATISTIC_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
"bfAlt892";"Systropha planidens Giraud, 1861";"240148";"Systropha planidens";"Giraud, 1861";240148;"Systropha planidens";"Giraud, 1861";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Rophitinae";"";"Systropha";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";877627;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt893";"Systropha planidens Giraud, 1861";"240148";"Systropha planidens";"Giraud, 1861";240148;"Systropha planidens";"Giraud, 1861";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Rophitinae";"";"Systropha";"Arthropodes";"Insectes";"Hyménoptères";800;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";875431;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt894";"Tetralonia malvae (Rossi, 1790)";"240151";"Tetralonia malvae";"(Rossi, 1790)";240151;"Tetralonia malvae";"(Rossi, 1790)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";1600;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";875435;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt895";"Tetralonia malvae (Rossi, 1790)";"240151";"Tetralonia malvae";"(Rossi, 1790)";240151;"Tetralonia malvae";"(Rossi, 1790)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";877631;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt896";"Tetralonia salicariae (Lepeletier, 1841)";"240156";"Tetralonia salicariae";"(Lepeletier, 1841)";240156;"Tetralonia salicariae";"(Lepeletier, 1841)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";877655;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt897";"Tetralonia salicariae (Lepeletier, 1841)";"240156";"Tetralonia salicariae";"(Lepeletier, 1841)";240156;"Tetralonia salicariae";"(Lepeletier, 1841)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";800;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";875459;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt898";"Thyreus hirtus (de Beaumont, 1940)";"240167";"Thyreus hirtus";"(de Beaumont, 1940)";240167;"Thyreus hirtus";"(de Beaumont, 1940)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Thyreus";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";877659;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt899";"Thyreus hirtus (de Beaumont, 1940)";"240167";"Thyreus hirtus";"(de Beaumont, 1940)";240167;"Thyreus hirtus";"(de Beaumont, 1940)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Thyreus";"Arthropodes";"Insectes";"Hyménoptères";1600;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";875463;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt900";"Thyreus histrionicus (Illiger, 1806)";"240168";"Thyreus histrionicus";"(Illiger, 1806)";240168;"Thyreus histrionicus";"(Illiger, 1806)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Thyreus";"Arthropodes";"Insectes";"Hyménoptères";1600;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";875467;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt901";"Thyreus histrionicus (Illiger, 1806)";"240168";"Thyreus histrionicus";"(Illiger, 1806)";240168;"Thyreus histrionicus";"(Illiger, 1806)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Thyreus";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";877663;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt902";"Thyreus orbatus (Lepeletier, 1841)";"240169";"Thyreus orbatus";"(Lepeletier, 1841)";240169;"Thyreus orbatus";"(Lepeletier, 1841)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Thyreus";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";877667;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt903";"Thyreus orbatus (Lepeletier, 1841)";"240169";"Thyreus orbatus";"(Lepeletier, 1841)";240169;"Thyreus orbatus";"(Lepeletier, 1841)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Thyreus";"Arthropodes";"Insectes";"Hyménoptères";2100;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";875471;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt904";"Thyreus ramosus (Lepeletier, 1841)";"240171";"Thyreus ramosus";"(Lepeletier, 1841)";240171;"Thyreus ramosus";"(Lepeletier, 1841)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Thyreus";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";877671;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt905";"Thyreus ramosus (Lepeletier, 1841)";"240171";"Thyreus ramosus";"(Lepeletier, 1841)";240171;"Thyreus ramosus";"(Lepeletier, 1841)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Thyreus";"Arthropodes";"Insectes";"Hyménoptères";1600;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";875475;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt906";"Thyreus truncatus (Perez, 1884)";"240173";"Thyreus truncatus";"(Pérez, 1884)";240173;"Thyreus truncatus";"(Pérez, 1884)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Thyreus";"Arthropodes";"Insectes";"Hyménoptères";800;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";875479;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt907";"Thyreus truncatus (Perez, 1884)";"240173";"Thyreus truncatus";"(Pérez, 1884)";240173;"Thyreus truncatus";"(Pérez, 1884)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Thyreus";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";877675;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt908";"Trachusa interrupta (Fabricius, 1781)";"240175";"Trachusa interrupta";"(Fabricius, 1781)";240175;"Trachusa interrupta";"(Fabricius, 1781)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Trachusa";"Arthropodes";"Insectes";"Hyménoptères";1600;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";875487;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt909";"Trachusa interrupta (Fabricius, 1781)";"240175";"Trachusa interrupta";"(Fabricius, 1781)";240175;"Trachusa interrupta";"(Fabricius, 1781)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Trachusa";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";877683;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt910";"Xylocopa iris (Christ, 1791)";"240178";"Xylocopa iris";"(Christ, 1791)";240178;"Xylocopa iris";"(Christ, 1791)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Xylocopini";"Xylocopa";"Arthropodes";"Insectes";"Hyménoptères";800;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";875499;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt911";"Xylocopa iris (Christ, 1791)";"240178";"Xylocopa iris";"(Christ, 1791)";240178;"Xylocopa iris";"(Christ, 1791)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Xylocopini";"Xylocopa";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";877695;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt912";"Xylocopa valga Gerstacker, 1872";"240179";"Xylocopa valga";"Gerstäcker, 1872";240179;"Xylocopa valga";"Gerstäcker, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Xylocopini";"Xylocopa";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";877699;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt913";"Xylocopa valga Gerstacker, 1872";"240179";"Xylocopa valga";"Gerstäcker, 1872";240179;"Xylocopa valga";"Gerstäcker, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Xylocopini";"Xylocopa";"Arthropodes";"Insectes";"Hyménoptères";800;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";875503;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt914";"Andrena afrensis Warncke, 1967";"317467";"Andrena afrensis";"Warncke, 1967";317467;"Andrena afrensis";"Warncke, 1967";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2100;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";873279;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt915";"Andrena afrensis Warncke, 1967";"317467";"Andrena afrensis";"Warncke, 1967";317467;"Andrena afrensis";"Warncke, 1967";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";800;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";875519;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt916";"Andrena barbareae Panzer, 1803";"317479";"Andrena barbareae";"Panzer, 1803";317479;"Andrena barbareae";"Panzer, 1803";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2100;"m";"maximum";NA;"SwissBeeTeam. 2018. Atlas en ligne des abeilles sauvages de Suisse. InfoFauna. http://swisswildbee.ch.";2;"Abeilles";873319;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444815"
"bfAlt917";"Andrena barbareae Panzer, 1803";"317479";"Andrena barbareae";"Panzer, 1803";317479;"Andrena barbareae";"Panzer, 1803";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";400;"m";"minimum";NA;"SwissBeeTeam. 2018. Atlas en ligne des abeilles sauvages de Suisse. InfoFauna. http://swisswildbee.ch.";2;"Abeilles";875555;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444815"
"bfAlt918";"Andrena montana Warncke, 1973";"317589";"Andrena montana";"Warncke, 1973";317589;"Andrena montana";"Warncke, 1973";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2100;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";873567;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt919";"Andrena montana Warncke, 1973";"317589";"Andrena montana";"Warncke, 1973";317589;"Andrena montana";"Warncke, 1973";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";800;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";875799;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt920";"Colletes brevigena Noskiewicz, 1936";"317802";"Colletes brevigena";"Noskiewicz, 1936";317802;"Colletes brevigena";"Noskiewicz, 1936";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";800;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";874167;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt921";"Colletes brevigena Noskiewicz, 1936";"317802";"Colletes brevigena";"Noskiewicz, 1936";317802;"Colletes brevigena";"Noskiewicz, 1936";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";876395;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt922";"Colletes hederae Schmidt & Westrich, 1993";"317811";"Colletes hederae";"Schmidt & Westrich, 1993";317811;"Colletes hederae";"Schmidt & Westrich, 1993";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";876423;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt923";"Colletes hederae Schmidt & Westrich, 1993";"317811";"Colletes hederae";"Schmidt & Westrich, 1993";317811;"Colletes hederae";"Schmidt & Westrich, 1993";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";800;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";874195;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt924";"Colletes impunctatus Nylander, 1852";"317814";"Colletes impunctatus";"Nylander, 1852";317814;"Colletes impunctatus";"Nylander, 1852";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";876431;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt925";"Colletes impunctatus Nylander, 1852";"317814";"Colletes impunctatus";"Nylander, 1852";317814;"Colletes impunctatus";"Nylander, 1852";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";2100;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";874203;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt926";"Epeolus alpinus Friese, 1893";"317865";"Epeolus alpinus";"Friese, 1893";317865;"Epeolus alpinus";"Friese, 1893";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Epeolini";"Epeolus";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";876503;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt927";"Epeolus alpinus Friese, 1893";"317865";"Epeolus alpinus";"Friese, 1893";317865;"Epeolus alpinus";"Friese, 1893";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Epeolini";"Epeolus";"Arthropodes";"Insectes";"Hyménoptères";2100;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";874275;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt928";"Epeolus alpinus Friese, 1893";"317865";"Epeolus alpinus";"Friese, 1893";317865;"Epeolus alpinus";"Friese, 1893";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Epeolini";"Epeolus";"Arthropodes";"Insectes";"Hyménoptères";1600;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";874291;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt929";"Eucera pannonica Mocsary, 1878";"317915";"Eucera pannonica";"Mocsáry, 1878";317915;"Eucera pannonica";"Mocsáry, 1878";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";800;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";874343;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt930";"Eucera pannonica Mocsary, 1878";"317915";"Eucera pannonica";"Mocsáry, 1878";317915;"Eucera pannonica";"Mocsáry, 1878";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";0;"m";"minimum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";876547;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfAlt931";"Eucera proxima Morawitz, 1875";"317920";"Eucera proxima";"Morawitz, 1875";317920;"Eucera proxima";"Morawitz, 1875";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";800;"m";"maximum";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";874347;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
