"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"NEST_TYPE";"PARASITISM_TYPE";"SOURCE";"DATASET_TITLE";"SOURCE_ID"
"bfNestTyp242";"Camptopoeum nasutum (Spinola, 1838)";"239561";"Camptopoeum nasutum";"(Spinola, 1838)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Panurginae";"Panurgini";"Camptopoeum";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp243";"Ceratina callosa (Fabricius, 1794)";"239562";"Ceratina callosa";"(Fabricius, 1794)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";NA;NA;NA;"preexisting cavities";"";"Daly, H.V. 1983. Taxonomy and ecology of Ceratinini of North Africa and the Iberian Peninsula (Hymenoptera: Apoidea). Systematic Entomology, 8: 29-62.";"Abeilles";447750
"bfNestTyp244";"Ceratina chalcites Germar, 1839";"239563";"Ceratina chalcites";"Germar, 1839";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";NA;NA;NA;"preexisting cavities";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp245";"Ceratina chalybea Chevrier, 1872";"239564";"Ceratina chalybea";"Chevrier, 1872";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";NA;NA;NA;"preexisting cavities";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp246";"Ceratina cucurbitina (Rossi, 1792)";"239565";"Ceratina cucurbitina";"(Rossi, 1792)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";NA;NA;NA;"preexisting cavities";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
"bfNestTyp247";"Ceratina cyanea (Kirby, 1802)";"239566";"Ceratina cyanea";"(Kirby, 1802)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";NA;NA;NA;"preexisting cavities";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp248";"Ceratina dallatorreana Friese, 1896";"239567";"Ceratina dallatorreana";"Friese, 1896";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";NA;NA;NA;"preexisting cavities";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp249";"Ceratina dentiventris Gerstacker, 1869";"239568";"Ceratina dentiventris";"Gerstacker, 1869";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";NA;NA;NA;"preexisting cavities";"";"Genoud, D. 2018. Inventaire et analyse des peuplements d’hymenoptères apiformes sur l’emprise des servitudes GRT Gaz. Parc Naturel Regional du Perigord-Limousin.";"Abeilles";444911
"bfNestTyp250";"Ceratina gravidula Gerstacker, 1869";"239569";"Ceratina gravidula";"Gerstacker, 1869";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";NA;NA;NA;"preexisting cavities";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp251";"Ceratina mocsaryi Friese, 1896";"239570";"Ceratina mocsaryi";"Friese, 1896";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";NA;NA;NA;"preexisting cavities";"";"Genoud, D. 2018. Inventaire et analyse des peuplements d’hymenoptères apiformes sur l’emprise des servitudes GRT Gaz. Parc Naturel Regional du Perigord-Limousin.";"Abeilles";444911
"bfNestTyp252";"Ceratina nigrolabiata Friese, 1896";"239571";"Ceratina nigrolabiata";"Friese, 1896";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";NA;NA;NA;"preexisting cavities";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp253";"Ceratina parvula Smith, 1854";"239572";"Ceratina parvula";"Smith, 1854";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";NA;NA;NA;"preexisting cavities";"";"Le Goff, G. 1995. Ceratina parvula Smith en Rousillon (Apoidea - Xylocopinae). L'Entomologiste, 51(6): 267-272.";"Abeilles";447751
"bfNestTyp254";"Ceratina parvula Smith, 1854";"239572";"Ceratina parvula";"Smith, 1854";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";NA;NA;NA;"preexisting cavities";"";"Le Goff G. & Terzo M. 1999. Nouvelles observations sur Ceratina parvula Smith en France et en péninsule ibérique (Hymenoptera, Xylocopinae). Bulletin de la société entomologique de France, 104: 53-58";"Abeilles";444668
"bfNestTyp255";"Ceylalictus variegatus (Olivier, 1789)";"239573";"Ceylalictus variegatus";"(Olivier, 1789)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Nomioidinae";NA;"Ceylalictus";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp256";"Chelostoma campanularum (Kirby, 1802)";"239584";"Chelostoma campanularum";"(Kirby, 1802)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Chelostoma";NA;NA;NA;"preexisting cavities";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp257";"Chelostoma campanularum (Kirby, 1802)";"239584";"Chelostoma campanularum";"(Kirby, 1802)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Chelostoma";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp258";"Chelostoma distinctum (Stockhert, 1929)";"239586";"Chelostoma distinctum";"(Stockhert, 1929)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Chelostoma";NA;NA;NA;"preexisting cavities";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp259";"Chelostoma florisomne (Linnaeus, 1758)";"239588";"Chelostoma florisomne";"(Linnaeus, 1758)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Chelostoma";NA;NA;NA;"preexisting cavities";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp260";"Chelostoma florisomne (Linnaeus, 1758)";"239588";"Chelostoma florisomne";"(Linnaeus, 1758)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Chelostoma";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp261";"Chelostoma grande (Nylander, 1852)";"239590";"Chelostoma grande";"(Nylander, 1852)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Chelostoma";NA;NA;NA;"preexisting cavities";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp262";"Chelostoma grande (Nylander, 1852)";"239590";"Chelostoma grande";"(Nylander, 1852)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Chelostoma";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp263";"Chelostoma mocsaryi Schletterer, 1889";"808462";"Chelostoma mocsaryi";"Schletterer, 1889";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Chelostoma";NA;NA;NA;"preexisting cavities";"";"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";444698
"bfNestTyp264";"Chelostoma mocsaryi Schletterer, 1889";"808462";"Chelostoma mocsaryi";"Schletterer, 1889";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Chelostoma";NA;NA;NA;"excavated";"";"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";444698
"bfNestTyp265";"Chelostoma rapunculi (Lepeletier, 1841)";"239594";"Chelostoma rapunculi";"(Lepeletier, 1841)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Chelostoma";NA;NA;NA;"preexisting cavities";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp266";"Chelostoma rapunculi (Lepeletier, 1841)";"239594";"Chelostoma rapunculi";"(Lepeletier, 1841)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Chelostoma";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp267";"Coelioxys acanthurus (Illiger, 1806)";"998682";"Anthophora acanthura";"Illiger, 1806";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp268";"Coelioxys afer Lepeletier, 1841";"850185";"Coelioxys afer";"Lepeletier, 1841";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp269";"Coelioxys alatus Forster, 1853";"850186";"Coelioxys alatus";"Forster, 1853";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp270";"Coelioxys argenteus Lepeletier, 1841";"850187";"Coelioxys argenteus";"Lepeletier, 1841";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp271";"Coelioxys aurolimbatus Forster, 1853";"850188";"Coelioxys aurolimbatus";"Forster, 1853";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp272";"Coelioxys brevis Eversmann, 1852";"239600";"Coelioxys brevis";"Eversmann, 1852";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp273";"Coelioxys caudatus Spinola, 1838";"850189";"Coelioxys caudatus";"Spinola, 1838";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp274";"Coelioxys conoideus (Illiger, 1806)";"850190";"Coelioxys conoideus";"(Illiger, 1806)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp275";"Coelioxys echinatus Forster, 1853";"850191";"Coelioxys echinatus";"Forster, 1853";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp276";"Coelioxys elongatus Lepeletier, 1841";"850192";"Coelioxys elongatus";"Lepeletier, 1841";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp277";"Coelioxys emarginatus Forster, 1853";"850193";"Coelioxys emarginatus";"Forster, 1853";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp278";"Coelioxys haemorrhous Förster, 1853";"239607";"Coelioxys haemorrhoa";"Forster, 1853";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp279";"Coelioxys inermis (Kirby, 1802)";"239608";"Coelioxys inermis";"(Kirby, 1802)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp280";"Coelioxys lanceolatus Nylander, 1852";"850194";"Coelioxys lanceolatus";"Nylander, 1852";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp281";"Coelioxys mandibularis Nylander, 1848";"239610";"Coelioxys mandibularis";"Nylander, 1848";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp282";"Coelioxys obtusus Perez, 1884";"850195";"Coelioxys obtusus";"Perez, 1884";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp283";"Coelioxys polycentris Forster, 1853";"239612";"Coelioxys polycentris";"Forster, 1853";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp284";"Coelioxys quadridentatus (Linnaeus, 1758)";"850196";"Coelioxys quadridentatus";"(Linnaeus, 1758)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp285";"Coelioxys rufescens Lepeletier & Audinet-Serville, 1825";"239613";"Coelioxys rufescens";"Lepeletier & Audinet-Serville, 1825";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp286";"Colletes abeillei Perez, 1903";"239614";"Colletes abeillei";"Perez, 1903";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";NA;NA;NA;"excavated";"";"Genoud, D. 2018. Inventaire et analyse des peuplements d’hymenoptères apiformes sur l’emprise des servitudes GRT Gaz. Parc Naturel Regional du Perigord-Limousin.";"Abeilles";444911
"bfNestTyp287";"Colletes albomaculatus (Lucas, 1848)";"239616";"Colletes albomaculatus";"(Lucas, 1848)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
"bfNestTyp288";"Colletes brevigena Noskiewicz, 1936";"317802";"Colletes brevigena";"Noskiewicz, 1936";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp289";"Colletes collaris Dours, 1872";"239620";"Colletes collaris";"Dours, 1872";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
"bfNestTyp290";"Colletes cunicularius (Linnaeus, 1761)";"239621";"Colletes cunicularius";"(Linnaeus, 1761)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
"bfNestTyp291";"Colletes daviesanus Smith, 1846";"53110";"Colletes daviesanus";"Smith, 1846";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
"bfNestTyp292";"Colletes eous Morice, 1904";"239623";"Colletes eous";"Morice, 1904";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
"bfNestTyp293";"Colletes floralis Eversmann, 1852";"239624";"Colletes floralis";"Eversmann, 1852";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp294";"Colletes fodiens (Geoffroy in Fourcroy, 1785)";"239625";"Colletes fodiens";"(Geoffroy in Fourcroy, 1785)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp295";"Colletes foveolaris Perez, 1903";"239626";"Colletes foveolaris";"Perez, 1903";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
"bfNestTyp296";"Colletes gallicus Radoszkowski, 1891";"239627";"Colletes gallicus";"Radoszkowski, 1891";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp297";"Colletes halophilus Verhoeff, 1944";"239628";"Colletes halophilus";"Verhoeff, 1944";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp298";"Colletes hederae Schmidt & Westrich, 1993";"317811";"Colletes hederae";"Schmidt & Westrich, 1993";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
"bfNestTyp299";"Colletes impunctatus Nylander, 1852";"317814";"Colletes impunctatus";"Nylander, 1852";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
"bfNestTyp300";"Colletes ligatus Erichson in Waltl, 1835";"239630";"Colletes ligatus";"Erichson in Waltl, 1835";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";NA;NA;NA;"excavated";"";"Janvier, H. 1980. Comportements d'abeilles Colletidae (Hymenoptera). Memoire original diffuse par l'auteur, 344 pp";"Abeilles";447574
