"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"GENERATION_PER_YEAR";"STATISTIC";"GEOGRAPHIC_EXTENT";"MIN_ALTITUDE_IN_M";"MAX_ALTITUDE_IN_M";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"STATISTIC_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
"bfVol543";"Nomada roberjeotiana Panzer, 1799";"240029";"Nomada roberjeotiana";"Panzer, 1799";240029;"Nomada roberjeotiana";"Panzer, 1799";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950789;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol544";"Nomada rubiginosa Perez, 1884";"240030";"Nomada rubiginosa";"Pérez, 1884";240030;"Nomada rubiginosa";"Pérez, 1884";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950791;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol545";"Nomada ruficornis (Linnaeus, 1758)";"240031";"Nomada ruficornis";"(Linnaeus, 1758)";240031;"Nomada ruficornis";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950793;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol546";"Nomada sanguinea Smith, 1854";"240032";"Nomada sanguinea";"Smith, 1854";240032;"Nomada sanguinea";"Smith, 1854";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950797;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol547";"Nomada serricornis Perez, 1884";"240034";"Nomada serricornis";"Pérez, 1884";240034;"Nomada serricornis";"Pérez, 1884";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950799;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol548";"Nomada sexfasciata Panzer, 1799";"240035";"Nomada sexfasciata";"Panzer, 1799";240035;"Nomada sexfasciata";"Panzer, 1799";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950801;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol549";"Nomada sheppardana (Kirby, 1802)";"240036";"Nomada sheppardana";"(Kirby, 1802)";240036;"Nomada sheppardana";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";2;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950803;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol550";"Nomada signata Jurine, 1807";"240037";"Nomada signata";"Jurine, 1807";240037;"Nomada signata";"Jurine, 1807";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950805;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol551";"Nomada similis Morawitz, 1872";"240038";"Nomada similis";"Morawitz, 1872";240038;"Nomada similis";"Morawitz, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950807;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol552";"Nomada stigma Fabricius, 1804";"240039";"Nomada stigma";"Fabricius, 1804";240039;"Nomada stigma";"Fabricius, 1804";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";2;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950811;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol553";"Nomada stigma Fabricius, 1804";"240039";"Nomada stigma";"Fabricius, 1804";240039;"Nomada stigma";"Fabricius, 1804";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950809;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol554";"Nomada striata Fabricius, 1793";"240040";"Nomada striata";"Fabricius, 1793";240040;"Nomada striata";"Fabricius, 1793";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950813;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol555";"Nomada succincta Panzer, 1798";"240041";"Nomada succincta";"Panzer, 1798";240041;"Nomada succincta";"Panzer, 1798";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950815;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol556";"Nomada tridentirostris Dours, 1873";"240042";"Nomada tridentirostris";"Dours, 1873";240042;"Nomada tridentirostris";"Dours, 1873";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950821;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol557";"Nomada villosa Thomson, 1870";"240043";"Nomada villosa";"Thomson, 1870";240043;"Nomada villosa";"Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950823;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol558";"Nomada zonata Panzer, 1797";"240044";"Nomada zonata";"Panzer, 1797";240044;"Nomada zonata";"Panzer, 1797";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";2;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950825;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol559";"Nomiapis diversipes (Latreille, 1806)";"240045";"Nomiapis diversipes";"(Latreille, 1806)";240045;"Nomiapis diversipes";"(Latreille, 1806)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Nomiinae";NA;"Nomiapis";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";950829;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
"bfVol560";"Nomioides facilis (Smith, 1853)";"240046";"Nomioides facilis";"(Smith, 1853)";240046;"Nomioides facilis";"(Smith, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Nomioidinae";NA;"Nomioides";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";950831;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfVol561";"Nomioides minutissimus (Rossi, 1790)";"240047";"Nomioides minutissimus";"(Rossi, 1790)";240047;"Nomioides minutissimus";"(Rossi, 1790)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Nomioidinae";NA;"Nomioides";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950833;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol562";"Osmia alticola Benoist, 1923";"240048";"Osmia alticola";"Benoist, 1923";240048;"Osmia alticola";"Benoist, 1923";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950835;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol563";"Osmia brevicornis (Fabricius, 1798)";"240050";"Osmia brevicornis";"(Fabricius, 1798)";240050;"Osmia brevicornis";"(Fabricius, 1798)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950849;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol564";"Osmia cephalotes Morawitz, 1870";"240051";"Osmia cephalotes";"Morawitz, 1870";240051;"Osmia cephalotes";"Morawitz, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Gogala A. 1999. Bee Fauna of Slovenia, Checklist of Species (Hymenoptera, Apoidea). Scopolia, 42: 1-79.";2;"Abeilles";950855;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444915"
"bfVol565";"Osmia cerinthidis Morawitz, 1875";"240052";"Osmia cerinthidis";"Morawitz, 1875";240052;"Osmia cerinthidis";"Morawitz, 1875";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950857;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol566";"Osmia cyanoxantha Perez, 1880";"240054";"Osmia cyanoxantha";"Pérez, 1880";240054;"Osmia cyanoxantha";"Pérez, 1880";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Gogala A. 1999. Bee Fauna of Slovenia, Checklist of Species (Hymenoptera, Apoidea). Scopolia, 42: 1-79.";2;"Abeilles";950861;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444915"
"bfVol567";"Osmia inermis (Zetterstedt, 1838)";"240060";"Osmia inermis";"(Zetterstedt, 1838)";240060;"Osmia inermis";"(Zetterstedt, 1838)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950865;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol568";"Osmia labialis Perez, 1880";"240062";"Osmia labialis";"Pérez, 1880";240062;"Osmia labialis";"Pérez, 1880";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950867;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol569";"Osmia latreillei (Spinola, 1806)";"240064";"Osmia latreillei";"(Spinola, 1806)";240064;"Osmia latreillei";"(Spinola, 1806)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950869;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol570";"Osmia leaiana (Kirby, 1802)";"240065";"Osmia leaiana";"(Kirby, 1802)";240065;"Osmia leaiana";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";2;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950871;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol571";"Osmia melanogaster Spinola, 1807";"240067";"Osmia melanogaster";"Spinola, 1807";240067;"Osmia melanogaster";"Spinola, 1807";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";950875;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
"bfVol572";"Osmia nigriventris (Zetterstedt, 1838)";"240071";"Osmia nigriventris";"(Zetterstedt, 1838)";240071;"Osmia nigriventris";"(Zetterstedt, 1838)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950881;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol573";"Osmia niveata (Fabricius, 1804)";"240072";"Osmia niveata";"(Fabricius, 1804)";240072;"Osmia niveata";"(Fabricius, 1804)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";950883;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
"bfVol574";"Osmia parietina Curtis, 1828";"240074";"Osmia parietina";"Curtis, 1828";240074;"Osmia parietina";"Curtis, 1828";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950885;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol575";"Osmia pilicornis Smith, 1846";"240075";"Osmia pilicornis";"Smith, 1846";240075;"Osmia pilicornis";"Smith, 1846";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950887;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol576";"Osmia signata Erichson in Waltl, 1835";"240077";"Osmia signata";"Erichson in Waltl, 1835";240077;"Osmia signata";"Erichson in Waltl, 1835";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";950893;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
"bfVol577";"Osmia submicans Morawitz, 1870";"240078";"Osmia submicans";"Morawitz, 1870";240078;"Osmia submicans";"Morawitz, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";2;NA;NA;NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";950897;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
"bfVol578";"Osmia uncinata Gerstacker, 1869";"240080";"Osmia uncinata";"Gerstäcker, 1869";240080;"Osmia uncinata";"Gerstäcker, 1869";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950901;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol579";"Osmia versicolor Latreille, 1811";"240081";"Osmia versicolor";"Latreille, 1811";240081;"Osmia versicolor";"Latreille, 1811";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950903;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol580";"Osmia viridana Morawitz, 1873";"240083";"Osmia viridana";"Morawitz, 1873";240083;"Osmia viridana";"Morawitz, 1873";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950905;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol581";"Osmia xanthomelana (Kirby, 1802)";"240084";"Osmia xanthomelana";"(Kirby, 1802)";240084;"Osmia xanthomelana";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950907;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol582";"Panurgus banksianus (Kirby, 1802)";"240086";"Panurgus banksianus";"(Kirby, 1802)";240086;"Panurgus banksianus";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Panurginae";"Panurgini";"Panurgus";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950911;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
