"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"LENGTH";"UNIT";"DIMENSION";"STATISTIC";"ANATOMICAL_ENTITY";"CORRESPONDING_ORTHOGONAL";"GENDER";"BIOLOGICAL_STAGE";"CASTE";"GEOGRAPHIC_EXTENT";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"UNIT_ID";"DIMENSION_ID";"STATISTIC_ID";"ANATOMICAL_ENTITY_ID";"GENDER_ID";"BIOLOGICAL_STAGE_ID";"CASTE_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
53079;"Andrena fulva";"(Müller, 1766)";53079;"Andrena fulva";"(Müller, 1766)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2,66;" mm";" intertegular distance";"";"";NA;"";" adult";"";"";"Leclercq, V. 2019. <em>Enjeux de Conservation des abeilles sauvages (Apoidea : Anthophila) sur un réseau de réserves naturelles : Analyse statistique</em>. Univ; Paris Saclay, Sciences Sorbonne Université, RNF. 74 pp.";"2.0";"Abeilles";932614;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1621";"";"";"";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444932"
53079;"Andrena fulva";"(Müller, 1766)";53079;"Andrena fulva";"(Müller, 1766)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";14;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M, Müller, A. &amp; Neumeyer, R. 2010. Apidae 6 –&nbsp;<em>Andrena, Melliturga, Panurginus, Panurgus. Fauna Helvetica&nbsp;</em>26 : 1-317.";"2.0";"Abeilles";924915;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/307569"
53081;"Anthidium manicatum";"(Linnaeus, 1758)";53081;"Anthidium manicatum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";10;" mm";" length";" minimum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";910272;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
53081;"Anthidium manicatum";"(Linnaeus, 1758)";53081;"Anthidium manicatum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";10;" mm";" length";" minimum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";902613;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
53081;"Anthidium manicatum";"(Linnaeus, 1758)";53081;"Anthidium manicatum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";3,13;" mm";" intertegular distance";"";"";NA;"";" adult";"";"";"Leclercq, V. 2019. <em>Enjeux de Conservation des abeilles sauvages (Apoidea : Anthophila) sur un réseau de réserves naturelles : Analyse statistique</em>. Univ; Paris Saclay, Sciences Sorbonne Université, RNF. 74 pp.";"2.0";"Abeilles";933289;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1621";"";"";"";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444932"
53081;"Anthidium manicatum";"(Linnaeus, 1758)";53081;"Anthidium manicatum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";13;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";925995;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
53081;"Anthidium manicatum";"(Linnaeus, 1758)";53081;"Anthidium manicatum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";16;" mm";" length";" maximum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";918336;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
53082;"Anthidium montanum";"Morawitz, 1865";53082;"Anthidium montanum";"Morawitz, 1865";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";9;" mm";" length";" minimum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";910281;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
53082;"Anthidium montanum";"Morawitz, 1865";53082;"Anthidium montanum";"Morawitz, 1865";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";11;" mm";" length";" minimum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";902622;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
53082;"Anthidium montanum";"Morawitz, 1865";53082;"Anthidium montanum";"Morawitz, 1865";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";13;" mm";" length";" maximum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";918345;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
53082;"Anthidium montanum";"Morawitz, 1865";53082;"Anthidium montanum";"Morawitz, 1865";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";11;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";926004;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
53083;"Anthidium punctatum";"Latreille, 1809";53083;"Anthidium punctatum";"Latreille, 1809";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";2,48;" mm";" intertegular distance";"";"";NA;"";" adult";"";"";"Leclercq, V. 2019. <em>Enjeux de Conservation des abeilles sauvages (Apoidea : Anthophila) sur un réseau de réserves naturelles : Analyse statistique</em>. Univ; Paris Saclay, Sciences Sorbonne Université, RNF. 74 pp.";"2.0";"Abeilles";933299;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1621";"";"";"";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444932"
53083;"Anthidium punctatum";"Latreille, 1809";53083;"Anthidium punctatum";"Latreille, 1809";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";8;" mm";" length";" minimum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";902640;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
53083;"Anthidium punctatum";"Latreille, 1809";53083;"Anthidium punctatum";"Latreille, 1809";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";9;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";926022;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
53083;"Anthidium punctatum";"Latreille, 1809";53083;"Anthidium punctatum";"Latreille, 1809";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";8;" mm";" length";" minimum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";910299;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
53083;"Anthidium punctatum";"Latreille, 1809";53083;"Anthidium punctatum";"Latreille, 1809";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";9;" mm";" length";" maximum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";918363;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
53093;"Bombus cullumanus";"(Kirby, 1802)";53093;"Bombus cullumanus";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";18;" mm";" length";" minimum";" body";NA;" female";" adult";" reproductiveCaste";"";"<br />Loken, A., 1973. Studies on Scandinavian bumblebees (Hymenoptera, Apidae). <em>Norwegian. J. Entomol.</em>, 20: 1-218.<br />&nbsp;";"2.0";"Abeilles";910686;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444676"
53093;"Bombus cullumanus";"(Kirby, 1802)";53093;"Bombus cullumanus";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";20;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"<br />Loken, A., 1973. Studies on Scandinavian bumblebees (Hymenoptera, Apidae). <em>Norwegian. J. Entomol.</em>, 20: 1-218.<br />&nbsp;";"2.0";"Abeilles";926409;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444676"
53095;"Bombus hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";17;" mm";" length";" minimum";" body";NA;" female";" adult";" reproductiveCaste";"";"Martin H.J. 2011. <em>Wildbienen : Solitärbienen &amp; Hummeln - Biologie, Arten, Schutz</em>. https://www.wildbienen.de/ (accessed 3.4.24).";"2.0";"Abeilles";910722;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444938"
53095;"Bombus hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";22;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Martin H.J. 2011. <em>Wildbienen : Solitärbienen &amp; Hummeln - Biologie, Arten, Schutz</em>. https://www.wildbienen.de/ (accessed 3.4.24).";"2.0";"Abeilles";926445;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444938"
53095;"Bombus hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";11;" mm";" length";" minimum";" body";NA;" female";" adult";" sterileCaste";"";"Martin H.J. 2011. <em>Wildbienen : Solitärbienen &amp; Hummeln - Biologie, Arten, Schutz</em>. https://www.wildbienen.de/ (accessed 3.4.24).";"2.0";"Abeilles";900849;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/905";"";"https://taxref.mnhn.fr/taxref-web/docs/444938"
53095;"Bombus hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";13;" mm";" length";" minimum";" body";NA;" male";" adult";" reproductiveCaste";"";"Martin H.J. 2011. <em>Wildbienen : Solitärbienen &amp; Hummeln - Biologie, Arten, Schutz</em>. https://www.wildbienen.de/ (accessed 3.4.24).";"2.0";"Abeilles";903027;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444938"
53095;"Bombus hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";4,24;" mm";" intertegular distance";"";"";NA;"";" adult";"";"";"Leclercq, V. 2019. <em>Enjeux de Conservation des abeilles sauvages (Apoidea : Anthophila) sur un réseau de réserves naturelles : Analyse statistique</em>. Univ; Paris Saclay, Sciences Sorbonne Université, RNF. 74 pp.";"2.0";"Abeilles";933433;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1621";"";"";"";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444932"
53095;"Bombus hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";16;" mm";" length";" maximum";" body";NA;" female";" adult";" sterileCaste";"";"Martin H.J. 2011. <em>Wildbienen : Solitärbienen &amp; Hummeln - Biologie, Arten, Schutz</em>. https://www.wildbienen.de/ (accessed 3.4.24).";"2.0";"Abeilles";916572;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/905";"";"https://taxref.mnhn.fr/taxref-web/docs/444938"
53095;"Bombus hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";15;" mm";" length";" maximum";" body";NA;" male";" adult";" reproductiveCaste";"";"Martin H.J. 2011. <em>Wildbienen : Solitärbienen &amp; Hummeln - Biologie, Arten, Schutz</em>. https://www.wildbienen.de/ (accessed 3.4.24).";"2.0";"Abeilles";918750;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444938"
53095;"Bombus hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";5,77;" mm";" intertegular distance";" mean";"";NA;"";" adult";"";"";"Fortel, L. 2014. Écologie et conservation des abeilles sauvages le long d’un gradient d’urbanisation. Sciences agricoles. Université d’Avignon.";"2.0";"Abeilles";933427;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1621";"https://taxref.mnhn.fr/taxref-web/traits/values/430";"";"";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"";"https://taxref.mnhn.fr/taxref-web/docs/307430"
53096;"Bombus hypnorum";"(Linnaeus, 1758)";53096;"Bombus hypnorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";20;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Martin H.J. 2011. <em>Wildbienen : Solitärbienen &amp; Hummeln - Biologie, Arten, Schutz</em>. https://www.wildbienen.de/ (accessed 3.4.24).";"2.0";"Abeilles";926463;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444938"
