"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"PHENOLOGY";"BEHAVIOR__ACTIVITY";"BIOLOGICAL_STAGE";"MIN_ALTITUDE_IN_M";"MAX_ALTITUDE_IN_M";"GEOGRAPHIC_EXTENT";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"PHENOLOGY_ID";"BEHAVIOR__ACTIVITY_ID";"BIOLOGICAL_STAGE_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
53098;"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" april";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890617;"https://taxref.mnhn.fr/taxref-web/traits/values/1137";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53098;"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890621;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53098;"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" march";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890613;"https://taxref.mnhn.fr/taxref-web/traits/values/1136";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53098;"Bombus lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" july";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890629;"https://taxref.mnhn.fr/taxref-web/traits/values/1140";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53099;"Bombus pascuorum";"(Scopoli, 1763)";53099;"Bombus pascuorum";"(Scopoli, 1763)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890769;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53099;"Bombus pascuorum";"(Scopoli, 1763)";53099;"Bombus pascuorum";"(Scopoli, 1763)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" march";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890761;"https://taxref.mnhn.fr/taxref-web/traits/values/1136";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53099;"Bombus pascuorum";"(Scopoli, 1763)";53099;"Bombus pascuorum";"(Scopoli, 1763)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" june";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890773;"https://taxref.mnhn.fr/taxref-web/traits/values/1139";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53099;"Bombus pascuorum";"(Scopoli, 1763)";53099;"Bombus pascuorum";"(Scopoli, 1763)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" april";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890765;"https://taxref.mnhn.fr/taxref-web/traits/values/1137";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53099;"Bombus pascuorum";"(Scopoli, 1763)";53099;"Bombus pascuorum";"(Scopoli, 1763)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" july";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890777;"https://taxref.mnhn.fr/taxref-web/traits/values/1140";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53100;"Bombus pratorum";"(Linnaeus, 1761)";53100;"Bombus pratorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" april";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890805;"https://taxref.mnhn.fr/taxref-web/traits/values/1137";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53100;"Bombus pratorum";"(Linnaeus, 1761)";53100;"Bombus pratorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" march";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890801;"https://taxref.mnhn.fr/taxref-web/traits/values/1136";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53100;"Bombus pratorum";"(Linnaeus, 1761)";53100;"Bombus pratorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890809;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53100;"Bombus pratorum";"(Linnaeus, 1761)";53100;"Bombus pratorum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" june";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890813;"https://taxref.mnhn.fr/taxref-web/traits/values/1139";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53101;"Bombus ruderarius";"(Müller, 1776)";53101;"Bombus ruderarius";"(Müller, 1776)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890845;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53101;"Bombus ruderarius";"(Müller, 1776)";53101;"Bombus ruderarius";"(Müller, 1776)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" july";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890853;"https://taxref.mnhn.fr/taxref-web/traits/values/1140";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53101;"Bombus ruderarius";"(Müller, 1776)";53101;"Bombus ruderarius";"(Müller, 1776)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" april";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890841;"https://taxref.mnhn.fr/taxref-web/traits/values/1137";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53101;"Bombus ruderarius";"(Müller, 1776)";53101;"Bombus ruderarius";"(Müller, 1776)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" june";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890849;"https://taxref.mnhn.fr/taxref-web/traits/values/1139";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53103;"Bombus sylvarum";"(Linnaeus, 1761)";53103;"Bombus sylvarum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890953;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53103;"Bombus sylvarum";"(Linnaeus, 1761)";53103;"Bombus sylvarum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" july";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890961;"https://taxref.mnhn.fr/taxref-web/traits/values/1140";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53103;"Bombus sylvarum";"(Linnaeus, 1761)";53103;"Bombus sylvarum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" april";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890949;"https://taxref.mnhn.fr/taxref-web/traits/values/1137";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53103;"Bombus sylvarum";"(Linnaeus, 1761)";53103;"Bombus sylvarum";"(Linnaeus, 1761)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" june";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890957;"https://taxref.mnhn.fr/taxref-web/traits/values/1139";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53104;"Bombus terrestris";"(Linnaeus, 1758)";53104;"Bombus terrestris";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890993;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53104;"Bombus terrestris";"(Linnaeus, 1758)";53104;"Bombus terrestris";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" july";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";891001;"https://taxref.mnhn.fr/taxref-web/traits/values/1140";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53104;"Bombus terrestris";"(Linnaeus, 1758)";53104;"Bombus terrestris";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" april";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890989;"https://taxref.mnhn.fr/taxref-web/traits/values/1137";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53104;"Bombus terrestris";"(Linnaeus, 1758)";53104;"Bombus terrestris";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" june";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890997;"https://taxref.mnhn.fr/taxref-web/traits/values/1139";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53104;"Bombus terrestris";"(Linnaeus, 1758)";53104;"Bombus terrestris";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" march";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";890985;"https://taxref.mnhn.fr/taxref-web/traits/values/1136";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53110;"Colletes daviesanus";"Smith, 1846";53110;"Colletes daviesanus";"Smith, 1846";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";" september";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";891697;"https://taxref.mnhn.fr/taxref-web/traits/values/1142";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53110;"Colletes daviesanus";"Smith, 1846";53110;"Colletes daviesanus";"Smith, 1846";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";" july";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";891689;"https://taxref.mnhn.fr/taxref-web/traits/values/1140";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53110;"Colletes daviesanus";"Smith, 1846";53110;"Colletes daviesanus";"Smith, 1846";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";" june";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";891685;"https://taxref.mnhn.fr/taxref-web/traits/values/1139";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53110;"Colletes daviesanus";"Smith, 1846";53110;"Colletes daviesanus";"Smith, 1846";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";" august";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";891693;"https://taxref.mnhn.fr/taxref-web/traits/values/1141";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53130;"Halictus maculatus";"Smith, 1848";53130;"Halictus maculatus";"Smith, 1848";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";" june";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";892561;"https://taxref.mnhn.fr/taxref-web/traits/values/1139";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53130;"Halictus maculatus";"Smith, 1848";53130;"Halictus maculatus";"Smith, 1848";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";892557;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53130;"Halictus maculatus";"Smith, 1848";53130;"Halictus maculatus";"Smith, 1848";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";" september";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";892573;"https://taxref.mnhn.fr/taxref-web/traits/values/1142";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53130;"Halictus maculatus";"Smith, 1848";53130;"Halictus maculatus";"Smith, 1848";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";" july";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";892565;"https://taxref.mnhn.fr/taxref-web/traits/values/1140";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
53130;"Halictus maculatus";"Smith, 1848";53130;"Halictus maculatus";"Smith, 1848";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";" august";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";892569;"https://taxref.mnhn.fr/taxref-web/traits/values/1141";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
