CD_NOM;LB_NOM;NOM_COMPLET;NOM_VALIDE;PHYLUM;CLASSE;ORDRE;FAMILLE;SOUS_FAMILLE;TRIBU;GENRE;SOUS_GENRE
1000682;Apis muraria;Apis muraria Retzius, 1783;Osmia caerulescens caerulescens (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
850290;Apis muscorum;Apis muscorum Linnaeus, 1758;Bombus muscorum (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
998319;Apis nitida;Apis nitida Muller, 1776;Andrena nitida (Muller, 1776);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
815364;Apis niveata;Apis niveata Fabricius, 1804;Osmia niveata (Fabricius, 1804);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia
999868;Apis notata;Apis notata Christ, 1791;Epeolus variegatus (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;
1001138;Apis ochrostoma;Apis ochrostoma Kirby, 1802;Nomada striata Fabricius, 1793;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
407193;Apis pacifica;Apis pacifica Panzer, 1798;Megachile rotundata (Fabricius, 1787);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;Megachile;
997372;Apis papaveris;Apis papaveris Latreille, 1799;Hoplitis papaveris (Latreille, 1799);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Anthocopa
407148;Apis parietina;Apis parietina Fabricius, 1793 non Geoffroy in Fourcroy, 1785;Anthophora plagiata (Illiger, 1806);Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;Anthophora;Melea
712921;Apis parietina;Apis parietina Geoffroy in Fourcroy, 1785;Megachile parietina (Geoffroy in Fourcroy, 1785);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;Megachile;
998990;Apis pascuorum;Apis pascuorum Scopoli, 1763;Bombus pascuorum (Scopoli, 1763);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus
996914;Apis phaeoptera;Apis phaeoptera Kirby, 1802;Stelis phaeoptera (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelis
820950;Apis pilipes;Apis pilipes Fabricius, 1775;Anthophora plumipes (Pallas, 1772);Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;Anthophora;Anthophora
998685;Apis plumipes;Apis plumipes Pallas, 1772;Anthophora plumipes (Pallas, 1772);Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;Anthophora;Anthophora
997029;Apis praecox;Apis praecox Scopoli, 1763;Andrena praecox (Scopoli, 1763);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Andrena
999179;Apis pratorum;Apis pratorum Linnaeus, 1761;Bombus pratorum (Linnaeus, 1761);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
998686;Apis pubescens;Apis pubescens Fabricius, 1781;Anthophora pubescens (Fabricius, 1781);Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;Anthophora;Caranthophora
999870;Apis pulchella;Apis pulchella Christ, 1791;Epeolus variegatus (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;
996915;Apis punctulatissima;Apis punctulatissima Kirby, 1802;Stelis punctulatissima (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelis
990293;Apis quadricincta;Apis quadricincta Fabricius, 1777;Halictus quadricinctus (Fabricius, 1777);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Halictus;
850278;Apis quadridentata;Apis quadridentata Linnaeus, 1758;Coelioxys quadridentatus (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;Coelioxys;
998582;Apis quadrifasciata;Apis quadrifasciata Villers, 1789;Amegilla quadrifasciata (Villers, 1789);Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;Amegilla;
998687;Apis quadrimaculata;Apis quadrimaculata Panzer, 1798;Anthophora quadrimaculata (Panzer, 1798);Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;Anthophora;Dasymegilla
1000666;Apis regalis;Apis regalis Geoffroy in Fourcroy, 1785;Bombus pratorum (Linnaeus, 1761);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
850267;Apis retusa;Apis retusa Linnaeus, 1758;Anthophora retusa (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;Anthophora;
1000542;Apis rotundata;Apis rotundata Fabricius, 1787;Megachile rotundata (Fabricius, 1787);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;Megachile;
1000318;Apis rubicunda;Apis rubicunda Christ, 1791;Halictus rubicundus (Christ, 1791);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Halictus;Protohalictus
999198;Apis ruderaria;Apis ruderaria Muller, 1776;Bombus ruderarius (Muller, 1776);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus
999191;Apis ruderata;Apis ruderata Fabricius, 1775;Bombus ruderatus (Fabricius, 1775);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Megabombus
850268;Apis rufa;Apis rufa Linnaeus, 1758;Osmia bicornis bicornis (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
1000259;Apis rufescens;Apis rufescens Geoffroy in Fourcroy, 1785;Sphecodes ephippius (Linnaeus, 1767);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Sphecodes;
850281;Apis ruficornis;Apis ruficornis Linnaeus, 1758;Nomada ruficornis (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
999048;Apis rupestris;Apis rupestris Fabricius, 1793;Bombus rupestris (Fabricius, 1793);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Psithyrus
1000667;Apis rustica;Apis rustica Geoffroy in Fourcroy, 1785;Osmia bicolor (Schrank, 1781);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Neosmia
898949;Apis scabiosae;Apis scabiosae Rossi, 1790;Halictus scabiosae (Rossi, 1790);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Halictus;Hexataenites
850154;Apis seladonia;Apis seladonia Fabricius, 1794;Seladonia seladonia (Fabricius, 1794);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Seladonia;Seladonia
815809;Apis sexcincta;Apis sexcincta Fabricius, 1775;Halictus sexcinctus (Fabricius, 1775);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Halictus;Hexataenites
996912;Apis sheppardana;Apis sheppardana Kirby, 1802;Nomada sheppardana (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1000514;Apis sicula;Apis sicula Rossi, 1792;Megachile sicula (Rossi, 1792);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;Megachile;Chalicodoma
815950;Apis soroeensis;Apis soroeensis Fabricius, 1777;Bombus soroeensis (Fabricius, 1777);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Kallobombus
996829;Apis spinulosa;Apis spinulosa Kirby, 1802;Osmia spinulosa (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia
1000474;Apis stictica;Apis stictica Fabricius, 1787;Rhodanthidium sticticum (Fabricius, 1787);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Rhodanthidium;Rhodanthidium
998074;Apis subaurata;Apis subaurata Rossi, 1792;Seladonia subaurata (Rossi, 1792);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Seladonia;Seladonia
850274;Apis subterranea;Apis subterranea Linnaeus, 1758;Bombus subterraneus (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
850272;Apis succincta;Apis succincta Linnaeus, 1758;Colletes succinctus (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Colletidae;Colletinae;Colletini;Colletes;
851157;Apis sylvarum;Apis sylvarum Linnaeus, 1761;Bombus sylvarum (Linnaeus, 1761);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
850284;Apis terrestris;Apis terrestris Linnaeus, 1758;Bombus terrestris (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
998320;Apis thoracica;Apis thoracica Fabricius, 1775;Andrena thoracica (Fabricius, 1775);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
850270;Apis truncorum;Apis truncorum Linnaeus, 1758;Heriades truncorum (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Heriades;
850179;Apis tumulorum;Apis tumulorum Linnaeus, 1758;Seladonia tumulorum (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Seladonia;
850275;Apis variegata;Apis variegata Linnaeus, 1758;Epeolus variegatus (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;
999045;Apis vestalis;Apis vestalis Geoffroy in Fourcroy, 1785;Bombus vestalis (Geoffroy in Fourcroy, 1785);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1000716;Apis vestita;Apis vestita Fabricius, 1793;Andrena fulva fulva (Muller, 1766);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
999204;Apis veterana;Apis veterana Fabricius, 1793;Bombus veteranus (Fabricius, 1793);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus
850283;Apis violacea;Apis violacea Linnaeus, 1758;Xylocopa violacea (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Xylocopinae;Xylocopini;Xylocopa;
1000656;Apis virginalis;Apis virginalis Geoffroy in Fourcroy, 1785;Bombus terrestris terrestris (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1003416;Apis vulpina;Apis vulpina Panzer, 1798;Anthophora quadrimaculata (Panzer, 1798);Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;Anthophora;Dasymegilla
996900;Apis willughbiella;Apis willughbiella Kirby, 1802;Megachile willughbiella (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;Megachile;Xanthosarus
815397;Apis xanthomelana;Apis xanthomelana Kirby, 1802;Osmia xanthomelana (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Melanosmia
1001280;Apis xanthosticta;Apis xanthosticta Kirby, 1802;Nomada ferruginata (Linnaeus, 1767);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
997046;Biareolina perezella;Biareolina perezella Dours, 1873;Andrena lagopus Latreille, 1809;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Biareolina
239524;Biastes brevicornis;Biastes brevicornis (Panzer, 1797);Biastes brevicornis (Panzer, 1797);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Biastini;Biastes;
239525;Biastes emarginatus;Biastes emarginatus (Schenck, 1853);Biastes emarginatus (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Biastini;Biastes;Biastes
317744;Biastes truncatus;Biastes truncatus (Nylander, 1848);Biastes truncatus (Nylander, 1848);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Biastini;Biastes;Melittoxena
53092;Bombus agrorum;Bombus agrorum (Fabricius, 1787);Bombus pascuorum (Scopoli, 1763);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus
1000821;Bombus agrorum maculatus;Bombus agrorum maculatus Vogt, 1909;Bombus pascuorum maculatus Vogt, 1909;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
239526;Bombus alpinus;Bombus alpinus (Linnaeus, 1758);Bombus alpinus (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1000814;Bombus alticola latofasciatus;Bombus alticola latofasciatus Vogt, 1909;Bombus sichelii Radoszkowski, 1859;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Melanobombus
239527;Bombus argillaceus;Bombus argillaceus (Scopoli, 1763);Bombus argillaceus (Scopoli, 1763);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Megabombus
816768;Bombus bannitus;Bombus bannitus (Popov, 1930);Bombus muscorum (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
239528;Bombus barbutellus;Bombus barbutellus (Kirby, 1802);Bombus barbutellus (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Psithyrus
239529;Bombus bohemicus;Bombus bohemicus Seidl, 1838;Bombus bohemicus Seidl, 1838;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Psithyrus
239530;Bombus brodmannicus;Bombus brodmannicus Vogt, 1909;Bombus brodmannicus Vogt, 1909;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus
816766;Bombus brodmannicus delmasi;Bombus brodmannicus delmasi (Tkalcu, 1973);Bombus campestris (Panzer, 1800);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
239531;Bombus campestris;Bombus campestris (Panzer, 1800);Bombus campestris (Panzer, 1800);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
239532;Bombus confusus;Bombus confusus Schenck, 1861;Bombus confusus Schenck, 1861;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombias
1000837;Bombus corsicus;Bombus corsicus Schulthess-Rechberg, 1886;Bombus hortorum (Linnaeus, 1761);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
718500;Bombus cryptarum;Bombus cryptarum (Fabricius, 1775);Bombus cryptarum (Fabricius, 1775);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus
53093;Bombus cullumanus;Bombus cullumanus (Kirby, 1802);Bombus cullumanus (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Cullumanobombus
53094;Bombus distenguendus;Bombus distenguendus Morawitz, 1868;Bombus distinguendus Morawitz, 1868;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
239533;Bombus distinguendus;Bombus distinguendus Morawitz, 1868;Bombus distinguendus Morawitz, 1868;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1000832;Bombus elegans;Bombus elegans auct. non Seidl, 1837;Bombus mesomelas Gerstacker, 1869;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus
239534;Bombus flavidus;Bombus flavidus Eversmann, 1852;Bombus flavidus Eversmann, 1852;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Psithyrus
1008768;Bombus freygessneri;Bombus freygessneri Vogt, 1909;Bombus pascuorum freygessneri Vogt, 1909;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
239535;Bombus gerstaeckeri;Bombus gerstaeckeri Morawitz, 1881;Bombus gerstaeckeri Morawitz, 1881;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Megabombus
407153;Bombus helferanus;Bombus helferanus Seidl, 1837;Bombus humilis Illiger, 1806;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus
1000822;Bombus helferanus quasimuscorum;Bombus helferanus quasimuscorum Vogt, 1909;Bombus humilis Illiger, 1806;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus
53095;Bombus hortorum;Bombus hortorum (Linnaeus, 1761);Bombus hortorum (Linnaeus, 1761);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1008707;Bombus hortorum hortorum;Bombus hortorum hortorum (Linnaeus, 1761);Bombus hortorum hortorum (Linnaeus, 1761);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1008708;Bombus hortorum jonghei;Bombus hortorum jonghei Rasmont & Adamski, 1996;Bombus hortorum jonghei Rasmont & Adamski, 1996;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1008736;Bombus hortorum var. flavicans;Bombus hortorum var. flavicans Perez, 1890;Bombus wurflenii flavicans Perez, 1890;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1008740;Bombus hortorum var. nigricans;Bombus hortorum var. nigricans Schmiedeknecht, 1882;Bombus hortorum hortorum (Linnaeus, 1761);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
239536;Bombus humilis;Bombus humilis Illiger, 1806;Bombus humilis Illiger, 1806;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus
1000823;Bombus humilis quasimuscorum;Bombus humilis quasimuscorum Vogt, 1909;Bombus humilis Illiger, 1806;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus
53096;Bombus hypnorum;Bombus hypnorum (Linnaeus, 1758);Bombus hypnorum (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1008715;Bombus hypnorum ericetorum;Bombus hypnorum ericetorum (Panzer, 1801);Bombus hypnorum ericetorum (Panzer, 1801);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1008716;Bombus hypnorum hypnorum;Bombus hypnorum hypnorum (Linnaeus, 1758);Bombus hypnorum hypnorum (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
239537;Bombus inexspectatus;Bombus inexspectatus (Tkalcu, 1963);Bombus inexspectatus (Tkalcu, 1963);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus
239538;Bombus jonellus;Bombus jonellus (Kirby, 1802);Bombus jonellus (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus
1000798;Bombus laesus;Bombus laesus sensu Delmas, 1945 non Morawitz, 1875;Bombus laesus mocsaryi Kriechbaumer, 1877;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
239539;Bombus laesus;Bombus laesus Morawitz, 1875;Bombus laesus Morawitz, 1875;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus
816767;Bombus laesus mocsaryi;Bombus laesus mocsaryi Kriechbaumer, 1877;Bombus laesus mocsaryi Kriechbaumer, 1877;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
53097;Bombus lapidarius;Bombus lapidarius (Linnaeus, 1758);Bombus lapidarius (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1008784;Bombus lapidarius lapidarius;Bombus lapidarius lapidarius (Linnaeus, 1758);Bombus lapidarius lapidarius (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1000813;Bombus lapponicus rondoui;Bombus lapponicus rondoui Vogt, 1909;Bombus monticola Smith, 1849;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus
1000819;Bombus lefebvrei pyrenaicus;Bombus lefebvrei pyrenaicus Vogt, 1909;Bombus wurflenii flavicans Perez, 1890;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
53098;Bombus lucorum;Bombus lucorum (Linnaeus, 1761);Bombus lucorum (Linnaeus, 1761);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1000816;Bombus lucorum congruens;Bombus lucorum congruens Kruger, 1951;Bombus lucorum (Linnaeus, 1761);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1008739;Bombus lucorum lucorum;Bombus lucorum lucorum (Linnaeus, 1761);Bombus lucorum lucorum (Linnaeus, 1761);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
814743;Bombus lucorum renardi;Bombus lucorum renardi Radoszkowski, 1884;Bombus renardi Radoszkowski, 1884;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus
239540;Bombus magnus;Bombus magnus Vogt, 1911;Bombus magnus Vogt, 1911;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus
1000811;Bombus magnus luteostriatus;Bombus magnus luteostriatus Kruger, 1954;Bombus magnus Vogt, 1911;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus
407156;Bombus mastrucatus;Bombus mastrucatus Gerstacker, 1869;Bombus wurflenii mastrucatus Gerstacker, 1869;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1000817;Bombus mastrucatus pyrenaicus;Bombus mastrucatus pyrenaicus Vogt, 1909;Bombus wurflenii flavicans Perez, 1890;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
239541;Bombus maxillosus;Bombus maxillosus Klug in Germar, 1817;Bombus barbutellus (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Psithyrus
239542;Bombus mendax;Bombus mendax Gerstacker, 1869;Bombus mendax Gerstacker, 1869;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Mendacibombus
1000812;Bombus mendax latofasciatus;Bombus mendax latofasciatus Vogt, 1909;Bombus mendax Gerstacker, 1869;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Mendacibombus
239543;Bombus mesomelas;Bombus mesomelas Gerstacker, 1869;Bombus mesomelas Gerstacker, 1869;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus
780439;Bombus mocsaryi;Bombus mocsaryi Kriechbaumer, 1877;Bombus laesus mocsaryi Kriechbaumer, 1877;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
997071;Bombus mollis;Bombus mollis Perez, 1880;Bombus mucidus mollis Perez, 1880;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
998973;Bombus montanus;Bombus montanus Smith, 1844 non Lepeletier, 1838;Bombus monticola Smith, 1849;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus
1000826;Bombus montanus;Bombus montanus Lepeletier, 1836;Bombus ruderarius (Muller, 1776);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus
239544;Bombus monticola;Bombus monticola Smith, 1849;Bombus monticola Smith, 1849;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus
239545;Bombus mucidus;Bombus mucidus Gerstacker, 1869;Bombus mucidus Gerstacker, 1869;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus
997070;Bombus mucidus mollis;Bombus mucidus mollis Perez, 1880;Bombus mucidus mollis Perez, 1880;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1012091;Bombus mucidus mucidus;Bombus mucidus mucidus Gerstacker, 1869;Bombus mucidus mucidus Gerstacker, 1869;Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
239546;Bombus muscorum;Bombus muscorum (Linnaeus, 1758);Bombus muscorum (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1000830;Bombus muscorum volcarum;Bombus muscorum volcarum Kruseman, 1958;Bombus muscorum (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
1000829;Bombus nigrescens;Bombus nigrescens Perez, 1880;Bombus sylvarum (Linnaeus, 1761);Arthropoda;Insecta;Hymenoptera;Apidae;Apinae;Bombini;Bombus;
