"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"HABITAT";"SPECIFICITY";"GEOGRAPHIC_EXTENT";"BIOLOGICAL_STAGE";"BEHAVIOR__ACTIVITY";"SOURCE";"COMMENTS";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"HABITAT_ID";"SPECIFICITY_ID";"GEOGRAPHIC_EXTENT_ID";"BIOLOGICAL_STAGE_ID";"BEHAVIOR__ACTIVITY_ID";"SOURCE_ID"
317842;"Dasypoda pyrotrichia";"Förster, 1855";317842;"Dasypoda pyrotrichia";"Förster, 1855";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Melittidae";"Dasypodainae";"";"Dasypoda";"Arthropodes";"Insectes";"Hyménoptères";"S5 - Maquis, arborescent matorral and thermo-Mediterranean scrub";"";"";"";"";"Iserbyt S., Michez D., Terzo M., Rasmont P. 2005. <em>Liste des espèces déterminantes des Hyménoptères Apoïdes du Languedoc Roussillon</em>. 42pp.";"";"2.0";"Abeilles";976202;"https://inpn.mnhn.fr/habitat/cd_hab/50741";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444926"
317842;"Dasypoda pyrotrichia";"Förster, 1855";317842;"Dasypoda pyrotrichia";"Förster, 1855";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Melittidae";"Dasypodainae";"";"Dasypoda";"Arthropodes";"Insectes";"Hyménoptères";"R4 - Alpine and subalpine grasslands";"";"";"";"";"Iserbyt S., Michez D., Terzo M., Rasmont P. 2005. <em>Liste des espèces déterminantes des Hyménoptères Apoïdes du Languedoc Roussillon</em>. 42pp.";"";"2.0";"Abeilles";976206;"https://inpn.mnhn.fr/habitat/cd_hab/48908";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444926"
317842;"Dasypoda pyrotrichia";"Förster, 1855";317842;"Dasypoda pyrotrichia";"Förster, 1855";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Melittidae";"Dasypodainae";"";"Dasypoda";"Arthropodes";"Insectes";"Hyménoptères";"R4 - Alpine and subalpine grasslands";"";"";"";"";"Michez, D. 2008. Monographic revision of the melittid bees (Hymenoptera, Apoidea, Melittidae sensu lato). <em>Proc. Neth. Entomol. Soc. Meet.</em>, 19<em>: 31-39</em>";"";"2.0";"Abeilles";976204;"https://inpn.mnhn.fr/habitat/cd_hab/48908";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444688"
317865;"Epeolus alpinus";"Friese, 1893";317865;"Epeolus alpinus";"Friese, 1893";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Epeolini";"Epeolus";"Arthropodes";"Insectes";"Hyménoptères";"N1 - Coastal dunes and sandy shores";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";976228;"https://inpn.mnhn.fr/habitat/cd_hab/48262";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317868;"Epeolus fallax";"Morawitz, 1872";317868;"Epeolus fallax";"Morawitz, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Epeolini";"Epeolus";"Arthropodes";"Insectes";"Hyménoptères";"R - Grasslands and lands dominated by forbs, mosses or lichens";"";"";"";"";"Bogusch, P. 2014. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"";"2.0";"Abeilles";976230;"https://inpn.mnhn.fr/habitat/cd_hab/48478";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/453336"
317915;"Eucera pannonica";"Mocsáry, 1878";317915;"Eucera pannonica";"Mocsáry, 1878";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";973518;"https://inpn.mnhn.fr/habitat/cd_hab/48479";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317928;"Eucera vulpes";"Brullé, 1832";317928;"Eucera vulpes";"Brullé, 1832";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";"S5 - Maquis, arborescent matorral and thermo-Mediterranean scrub";"";"";"";"";"Quaranta, M. 2014. Eucera vulpes. The IUCN Red List of Threatened Species 2014: e.T19199221A21147992.";"";"2.0";"Abeilles";976284;"https://inpn.mnhn.fr/habitat/cd_hab/50741";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/453341"
317934;"Halictus carinthiacus";"Blüthgen, 1936";317934;"Halictus carinthiacus";"Blüthgen, 1936";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";"T1 - Deciduous broadleaved forest";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";976292;"https://inpn.mnhn.fr/habitat/cd_hab/49241";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317934;"Halictus carinthiacus";"Blüthgen, 1936";317934;"Halictus carinthiacus";"Blüthgen, 1936";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";"";"";"";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. <em>Apidae 3: Halictus, Lasioglossum</em>. Fauna Helvetica 6. 208 pp.";"";"2.0";"Abeilles";976872;"https://inpn.mnhn.fr/habitat/cd_hab/48479";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444857"
317934;"Halictus carinthiacus";"Blüthgen, 1936";317934;"Halictus carinthiacus";"Blüthgen, 1936";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";973524;"https://inpn.mnhn.fr/habitat/cd_hab/52208";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317934;"Halictus carinthiacus";"Blüthgen, 1936";317934;"Halictus carinthiacus";"Blüthgen, 1936";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";973526;"https://inpn.mnhn.fr/habitat/cd_hab/48479";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317934;"Halictus carinthiacus";"Blüthgen, 1936";317934;"Halictus carinthiacus";"Blüthgen, 1936";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";"T1 - Deciduous broadleaved forest";"";"";"";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. <em>Apidae 3: Halictus, Lasioglossum</em>. Fauna Helvetica 6. 208 pp.";"";"2.0";"Abeilles";976874;"https://inpn.mnhn.fr/habitat/cd_hab/49241";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444857"
317934;"Halictus carinthiacus";"Blüthgen, 1936";317934;"Halictus carinthiacus";"Blüthgen, 1936";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";973522;"https://inpn.mnhn.fr/habitat/cd_hab/48967";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317934;"Halictus carinthiacus";"Blüthgen, 1936";317934;"Halictus carinthiacus";"Blüthgen, 1936";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";"";"";"";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. <em>Apidae 3: Halictus, Lasioglossum</em>. Fauna Helvetica 6. 208 pp.";"";"2.0";"Abeilles";976864;"https://inpn.mnhn.fr/habitat/cd_hab/48967";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444857"
317934;"Halictus carinthiacus";"Blüthgen, 1936";317934;"Halictus carinthiacus";"Blüthgen, 1936";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";"";"";"";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. <em>Apidae 3: Halictus, Lasioglossum</em>. Fauna Helvetica 6. 208 pp.";"";"2.0";"Abeilles";976870;"https://inpn.mnhn.fr/habitat/cd_hab/52208";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444857"
317939;"Halictus compressus";"(Walckenaer, 1802)";317939;"Halictus compressus";"(Walckenaer, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";"";"";"";"";"Michez, D., Nieto, A. &amp; Pauly, A. 2014. Halictus compressus (Europe assessment). The IUCN Red List of Threatened Species 2014: e.T18568577A63274171.";"";"2.0";"Abeilles";971130;"https://inpn.mnhn.fr/habitat/cd_hab/48479";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/453293"
317939;"Halictus compressus";"(Walckenaer, 1802)";317939;"Halictus compressus";"(Walckenaer, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";971132;"https://inpn.mnhn.fr/habitat/cd_hab/48479";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317939;"Halictus compressus";"(Walckenaer, 1802)";317939;"Halictus compressus";"(Walckenaer, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";"";"";"";"";"Michez, D., Nieto, A. &amp; Pauly, A. 2014. Halictus compressus (Europe assessment). The IUCN Red List of Threatened Species 2014: e.T18568577A63274171.";"";"2.0";"Abeilles";971126;"https://inpn.mnhn.fr/habitat/cd_hab/52208";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/453293"
317939;"Halictus compressus";"(Walckenaer, 1802)";317939;"Halictus compressus";"(Walckenaer, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";"V1 - Arable land and market gardens";"";"";"";"";"Michez, D., Nieto, A. &amp; Pauly, A. 2014. Halictus compressus (Europe assessment). The IUCN Red List of Threatened Species 2014: e.T18568577A63274171.";"";"2.0";"Abeilles";975558;"https://inpn.mnhn.fr/habitat/cd_hab/52177";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/453293"
317939;"Halictus compressus";"(Walckenaer, 1802)";317939;"Halictus compressus";"(Walckenaer, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";971128;"https://inpn.mnhn.fr/habitat/cd_hab/52208";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
318001;"Hoplitis antigae";"(Pérez, 1895)";318001;"Hoplitis antigae";"(Pérez, 1895)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";"S5 - Maquis, arborescent matorral and thermo-Mediterranean scrub";"";"";"";"";"Lhomme, P. 2014. Hoplitis antigae. The IUCN Red List of Threatened Species 2014: e.T19199186A21153041.";"";"2.0";"Abeilles";976310;"https://inpn.mnhn.fr/habitat/cd_hab/50741";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/453344"
318045;"Hoplitis tenuispina";"(Alfken, 1936)";318045;"Hoplitis tenuispina";"(Alfken, 1936)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";"S5 - Maquis, arborescent matorral and thermo-Mediterranean scrub";"";"";"";"";"Lhomme, P. 2014. Hoplitis tenuispina. The IUCN Red List of Threatened Species 2014: e.T19199701A21154739.";"";"2.0";"Abeilles";976342;"https://inpn.mnhn.fr/habitat/cd_hab/50741";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/453349"
318045;"Hoplitis tenuispina";"(Alfken, 1936)";318045;"Hoplitis tenuispina";"(Alfken, 1936)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";"R2 - Mesic grasslands";"";"";"";"";"Lhomme, P. 2014. Hoplitis tenuispina. The IUCN Red List of Threatened Species 2014: e.T19199701A21154739.";"";"2.0";"Abeilles";976344;"https://inpn.mnhn.fr/habitat/cd_hab/48785";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/453349"
318045;"Hoplitis tenuispina";"(Alfken, 1936)";318045;"Hoplitis tenuispina";"(Alfken, 1936)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";"R3 - Seasonally wet and wet grasslands";"";"";"";"";"Lhomme, P. 2014. Hoplitis tenuispina. The IUCN Red List of Threatened Species 2014: e.T19199701A21154739.";"";"2.0";"Abeilles";976346;"https://inpn.mnhn.fr/habitat/cd_hab/48838";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/453349"
318075;"Hylaeus leptocephalus";"(Morawitz, 1871)";318075;"Hylaeus leptocephalus";"(Morawitz, 1871)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";973826;"https://inpn.mnhn.fr/habitat/cd_hab/52208";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
318075;"Hylaeus leptocephalus";"(Morawitz, 1871)";318075;"Hylaeus leptocephalus";"(Morawitz, 1871)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"V1 - Arable land and market gardens";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";973822;"https://inpn.mnhn.fr/habitat/cd_hab/52177";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
318075;"Hylaeus leptocephalus";"(Morawitz, 1871)";318075;"Hylaeus leptocephalus";"(Morawitz, 1871)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"V4 - Hedgerows";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";973820;"https://inpn.mnhn.fr/habitat/cd_hab/52246";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
318075;"Hylaeus leptocephalus";"(Morawitz, 1871)";318075;"Hylaeus leptocephalus";"(Morawitz, 1871)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";973824;"https://inpn.mnhn.fr/habitat/cd_hab/48967";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
318078;"Hylaeus paulus";"Bridwell, 1919";318078;"Hylaeus paulus";"Bridwell, 1919";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";973864;"https://inpn.mnhn.fr/habitat/cd_hab/48967";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
318078;"Hylaeus paulus";"Bridwell, 1919";318078;"Hylaeus paulus";"Bridwell, 1919";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";973866;"https://inpn.mnhn.fr/habitat/cd_hab/48479";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
318078;"Hylaeus paulus";"Bridwell, 1919";318078;"Hylaeus paulus";"Bridwell, 1919";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"V4 - Hedgerows";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";973862;"https://inpn.mnhn.fr/habitat/cd_hab/52246";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
318112;"Lasioglossum costulatum";"(Kriechbaumer, 1873)";318112;"Lasioglossum costulatum";"(Kriechbaumer, 1873)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";976482;"https://inpn.mnhn.fr/habitat/cd_hab/52208";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
318112;"Lasioglossum costulatum";"(Kriechbaumer, 1873)";318112;"Lasioglossum costulatum";"(Kriechbaumer, 1873)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";974008;"https://inpn.mnhn.fr/habitat/cd_hab/48967";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
318112;"Lasioglossum costulatum";"(Kriechbaumer, 1873)";318112;"Lasioglossum costulatum";"(Kriechbaumer, 1873)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"V1 - Arable land and market gardens";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";974006;"https://inpn.mnhn.fr/habitat/cd_hab/52177";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
318112;"Lasioglossum costulatum";"(Kriechbaumer, 1873)";318112;"Lasioglossum costulatum";"(Kriechbaumer, 1873)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";974010;"https://inpn.mnhn.fr/habitat/cd_hab/48479";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
318112;"Lasioglossum costulatum";"(Kriechbaumer, 1873)";318112;"Lasioglossum costulatum";"(Kriechbaumer, 1873)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"R3 - Seasonally wet and wet grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";974014;"https://inpn.mnhn.fr/habitat/cd_hab/48838";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
318112;"Lasioglossum costulatum";"(Kriechbaumer, 1873)";318112;"Lasioglossum costulatum";"(Kriechbaumer, 1873)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"R2 - Mesic grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";974012;"https://inpn.mnhn.fr/habitat/cd_hab/48785";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
318112;"Lasioglossum costulatum";"(Kriechbaumer, 1873)";318112;"Lasioglossum costulatum";"(Kriechbaumer, 1873)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"U2 - Screes";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";974004;"https://inpn.mnhn.fr/habitat/cd_hab/50330";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
318117;"Lasioglossum duckei";"(Alfken, 1909)";318117;"Lasioglossum duckei";"(Alfken, 1909)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"S5 - Maquis, arborescent matorral and thermo-Mediterranean scrub";"";"";"";"";"Ebmer A. W. 1985. Neue westpaläarktische Halictidae V. (Hymenoptera, Apoidea) sowie Festlegung von Lectotypen von MORAWITZ beschriebener, bisher ungeklärter Halictus-Arten. <em>Linzer biologische Beiträge</em>,17(1): 197 - 221.";"";"2.0";"Abeilles";976490;"https://inpn.mnhn.fr/habitat/cd_hab/50741";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444862"
318135;"Lasioglossum littorale";"(Blüthgen, 1923)";318135;"Lasioglossum littorale";"(Blüthgen, 1923)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"S4 - Temperate shrub heathland";"";"";"";"";"Pauly, A. &amp; Michez, D. 2015. Lasioglossum littorale. The IUCN Red List of Threatened Species 2015: e.T19198838A43364330.";"";"2.0";"Abeilles";976532;"https://inpn.mnhn.fr/habitat/cd_hab/50472";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/453358"
318135;"Lasioglossum littorale";"(Blüthgen, 1923)";318135;"Lasioglossum littorale";"(Blüthgen, 1923)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"N1 - Coastal dunes and sandy shores";"";"";"";"";"Pauly, A. &amp; Michez, D. 2015. Lasioglossum littorale. The IUCN Red List of Threatened Species 2015: e.T19198838A43364330.";"";"2.0";"Abeilles";976528;"https://inpn.mnhn.fr/habitat/cd_hab/48262";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/453358"
